Cell	I-0.53	I-0.87	I-1.57	I-3.37	I-4.34	I-4.47	I-4.79	I-5.38	I-5.58	I-7.00	I-7.05	I-7.96	I-8.22	I-9.05	I-9.80	I-10.71	I-11.26	I-11.46	I-12.69	I-13.35	I-13.65	I-13.94	I-14.38	I-14.39	I-14.65	II-0.05	II-0.14	II-1.64	II-2.77	II-5.01	II-5.15	II-6.04	II-6.82	II-7.17	II-7.77	II-8.68	II-8.72	II-10.55	II-11.03	II-11.06	II-11.47	II-12.46	II-12.71	II-13.82	II-14.29	III-2.08	III-2.37	III-4.06	III-4.10	III-4.45	III-6.85	III-8.00	III-8.21	III-8.26	III-8.92	III-12.86	IV-0.56	IV-1.69	IV-3.21	IV-5.88	IV-5.96	IV-6.40	IV-6.67	IV-6.79	IV-8.39	IV-9.06	IV-9.11	IV-10.51	IV-11.19	IV-13.02	IV-13.38	IV-14.28	IV-15.59	IV-16.64	V-0.38	V-0.88	V-1.25	V-1.61	V-5.09	V-5.10	V-9.65	V-11.81	V-13.14	V-13.62	V-13.72	V-14.31	V-14.72	V-14.78	V-15.66	V-17.01	V-17.03	V-17.30	V-17.43	V-17.71	V-18.86	V-19.09	V-19.13	X-0.17	X-2.70	X-3.80	X-4.52	X-4.63	X-6.01	X-6.76	X-8.16	X-9.03	X-13.48	X-17.15	X-17.23	X-17.29	X-17.60	X-17.69	X-17.72
ABprpaaapa	0	1.851913864	0	0	0	0	2.997294411	2.758979165	3.190388837	3.423721949	2.387656011	3.975492243	1.301357379	2.170206641	2.280337427	2.9067475	0	0	0	0	0	3.196101812	0	0	2.658296922	1.017318577	0	0	0	3.570609854	1.784547871	2.912120182	2.119054461	1.933304413	3.237387019	3.440612728	3.516646944	3.057822149	2.877069664	2.522559887	3.507675086	0	2.30266144	0	0	0	0	3.793587258	3.236837589	4.401889394	0	3.31407883	0	2.322570606	2.503008838	0	0	0	0	1.642738641	2.469167263	2.988509118	0	3.331467727	3.17767726	0	3.274648545	4.01404033	0	2.118260394	2.316027854	0	0	0	0	0	0	0	3.841786503	0	2.903956936	3.358135597	1.9838436	3.148603109	0	2.475955701	2.116875317	0	0	0	0	0	0	0	2.310188267	0	0	0	0	0	2.771908859	0	0	0	0.971869332	0	0	0	0	1.13503403	0	0	0
ABprpaaapp	0	2.079122725	0	0	0	0	3.588866985	3.042634719	3.415920591	3.442564244	2.657660792	4.093801121	2.286724039	2.649746768	2.541957995	3.176548721	0	0	0	0	0	3.273290778	0	0	2.821712984	0	0	0	0	3.614730915	2.153928637	2.959721189	2.005077035	1.830711926	3.491631774	3.626882047	3.793603803	3.08965573	3.065421762	2.477374722	3.490947982	0	2.415166055	0	0	0	0	3.839799356	3.58713087	4.253716104	0	3.713776911	2.335844039	2.444914211	3.303313295	0	0	0	0	2.003574498	2.690262729	3.302003972	0	3.172250225	3.425991656	0	3.450215306	3.84594308	1.336700637	2.387976936	2.623153488	2.494821571	0	0	0	0	0	0	3.766226753	0	3.375537033	3.340337844	2.234129885	3.398451466	0	2.670570949	2.139807236	0	0	0	0	0	0	0	2.52361999	0	0	0	0	0	2.864557909	1.095227536	0	0	0	0	0	0	0	0	0	0	0
ABprpaapaa	1.855694123	0	1.67188134	0	0	0	3.465860198	3.052109524	3.475118234	2.9567576	2.299298608	4.119358888	2.706399629	2.533631236	2.381519983	2.924086623	0	0	0	0.410203443	0	2.883978923	0	0	3.563357346	0.864510974	0	0	0.919592916	3.28019618	2.657248253	2.411914193	0.94749054	2.486075442	2.816053387	3.765268429	3.981239451	2.448516478	2.902487436	2.756289283	3.596423706	0	2.337426246	0	1.523436498	0	0	4.10707068	2.875638306	4.298728569	0	3.752781021	2.053329622	2.513074587	3.32812716	0	0	0	0	0	0	3.465796426	0	2.584222144	3.692906811	0.644218423	2.852705347	4.16530707	0	0	3.191406681	0	0	0	0	0	1.895685573	0	4.129730884	2.177379458	0	3.317304711	2.279518106	2.760203032	1.4284465	1.684422871	1.504402932	0	0.574117666	0	0	0	0	0	2.387769326	0	0	0	0	0	2.950242267	0	1.659469769	0	0	0	0	0	0	0	0	0	0
ABprpaapap	0	0	1.648960706	0	0	0	3.596736707	2.843176213	3.428062963	3.082285415	2.321371343	4.280997143	2.713141046	2.83103124	2.539569291	3.031931214	0	0	0	0	0	2.680894854	0	0	3.265489464	1.356588893	0	0	1.77106766	3.615781252	2.850877354	2.917073601	1.446138071	2.651209145	3.042473936	3.70090301	3.779495238	2.951836822	3.064244379	2.753581643	3.653063714	0	2.249370632	0	1.742888158	0	0	4.170419453	2.842555875	4.064647529	0	3.614410728	1.817282138	2.434293838	3.005438442	0	0	0	0	0	2.758360413	3.795517084	0	3.150007686	3.701383173	0.25495405	3.139067097	4.430073125	0	0	3.254845765	0	0	0	0	0	2.261813639	0	3.953718996	1.543259606	1.085217348	3.270261173	2.953125708	2.908377736	1.394653645	1.845500121	2.039858901	0	0.586885674	0	0	0	0	0	2.748303539	0	0	0	0	0	2.996757662	1.31327976	0	0	1.958421426	0	0	0	0	1.32088566	0	0	0
ABprpaappa	0	0	1.747212858	0	0	0	3.882731357	3.563060732	3.767892778	3.051976744	2.754330541	4.46123864	2.99640419	2.883818144	2.682538562	3.392592742	0	0	0	0	0	3.343257397	0	0	3.379086453	0	0.66095039	0	2.561584663	4.138469794	2.913333412	3.209034312	2.366829582	2.544788049	3.313368638	3.949366014	3.920770222	3.394417482	2.918140595	3.093618248	3.62916715	0	2.005703933	0	0	0	0	4.388367502	3.496105599	4.546931003	2.029066569	3.686159688	0	2.574133937	3.312441315	0	0	0	0	2.051384929	2.978653849	3.493617187	2.487338019	3.172440668	3.806560858	2.011012705	3.348409611	3.964202155	1.436002108	3.640490662	3.256256112	0	0	0	0	0	1.738688746	0	3.888697029	0	1.898628717	3.387556761	2.700074471	3.158888884	1.999388846	2.821365421	2.540284583	0	1.245306798	0	0	0	0	0	2.309378013	0	0	0	0	0	3.644910703	0	0	0	2.012329913	0	0	0	0	2.137126508	0	0	0
ABprpaappp	0	0	0	0	0	0	3.811662552	3.222082049	3.47642193	2.698610315	2.521654845	4.384300303	2.71189773	2.714957319	2.285077444	2.985416039	0	0	0	0	0	3.386161933	0	0	3.430103338	0.560320588	0	0	2.059550172	3.946999727	2.836944084	3.029180565	2.203209153	2.544203875	3.139090411	3.741135424	3.670391684	3.372771479	2.51840873	2.955030186	3.59224572	0	1.54356687	0	0	0	0	4.248507026	3.501693177	4.286802899	0.38159867	3.64762841	0	2.282656693	3.042310572	0	0	0	0	2.3239214	2.838115399	3.046225287	0	3.025600636	3.596726106	0	3.404349724	3.917326991	1.485503651	1.300183952	3.220187508	0	0	0	0	0	1.953827092	0	3.681294939	0	2.11965126	3.43728464	2.726805903	3.256510111	1.977545124	2.357013748	2.314424694	0	0.468328649	0	0	0	0	0	2.071527343	0	0	0	0	0	3.578432507	0	0	0	2.008128562	0	0	0	0	1.354763551	0	0	0
ABprpapaaa	0	2.498339879	0	0	0	2.393269869	3.351653552	3.04577979	4.083174136	2.866436568	2.91777604	4.22503104	2.771744539	3.051629589	2.933154517	3.111140682	0	0	0	1.383657794	2.254078467	2.829104693	0	0	3.706264769	1.126377642	0	0	1.924891997	3.509507135	2.246093864	3.15269595	1.33598916	2.522094151	2.631866525	4.203960332	3.72444238	2.84043892	2.546771006	2.601790281	3.695542307	0	2.040459524	0	1.876272275	0	0	3.522663426	3.408536856	3.574585587	1.05467214	4.161218366	2.750169728	3.2961406	3.189102799	2.801498835	0	1.807395228	0	2.390968705	2.895620422	3.470349453	2.538125501	3.40065766	3.704175799	1.615812582	3.481222959	4.087922371	0	2.679103231	3.322381395	0	0	0	0	0	0	0	4.041189787	0	3.623794884	2.980627543	2.591813227	2.803891369	3.170495134	0	2.413259262	0	1.658753082	0	0	0	0	0	2.723610406	0	0	0	0	0	2.305049533	1.892209534	0	0	0.610568927	0	0	0.337898028	0	1.796091183	0	0	0
ABprpapaap	0	2.459815007	0	0	0	2.555330684	3.398098598	3.10709993	4.027211913	3.189888996	2.868196789	4.200586117	3.006804755	3.179843569	2.90710695	3.11565931	0	0	0	0	2.180288899	2.65691105	0	0	3.638666346	1.688404913	0	0	1.938227028	3.831354413	2.488996486	3.2650322	1.932754592	2.752230231	2.575413883	4.15984879	4.015406068	2.760164211	2.824549912	2.536794046	3.856726108	0	2.154067397	0	1.289859251	0	0	3.627421	3.626932373	3.65341237	1.249818849	4.21669888	2.85417209	3.404684751	3.433411253	3.018818689	0	1.531257426	0	2.306797712	3.00111883	3.682067235	2.633613134	3.377971657	3.671356701	1.716743946	3.351054261	4.189759668	0	2.883771047	3.354225656	0	0	0	0	0	2.345624541	0	3.989173153	0	3.606386187	3.201360753	2.378810866	3.031109042	3.347412917	0	2.809638504	0	2.031054869	0	0	0	0	0	3.069418771	0	0	0	0	0	2.429713728	2.246199421	0	0	0.943058991	0	0	0.852375539	0	1.89795475	0.102566246	0	0
ABprpapapa	0	2.532286669	0	1.883047489	0	2.752674899	3.288753403	3.379782518	3.919224534	3.235042367	3.169144074	4.058035362	2.453814391	2.842888181	2.695701371	3.734729767	0	0	0	1.452684802	2.514158102	2.856093144	0	0	3.600127987	1.980305041	2.994356058	0	0	3.969102873	2.250270455	3.613362016	2.382916157	2.955681084	3.323411827	4.192184205	4.318571092	2.360114516	1.714330803	2.926522472	3.676147008	0	1.455850861	0	0	0	0.337711	3.799089112	3.607454292	3.902330481	1.650524492	4.312619411	2.581560162	3.661713059	3.650887579	3.66046739	0	0	0	2.292347801	3.141296528	3.603912993	2.548548258	2.982874329	3.563753151	2.574785782	3.160000257	4.147462863	0	3.18415575	2.845980843	0	0	0	0	0	2.705649818	0	4.186961463	2.560894812	3.586684564	3.300763172	2.855092854	3.010788724	2.453001627	0	2.782740209	0	1.830339748	0	0	0	0	0	2.881088737	0	0	0	0	0	2.691538053	0.802752114	0	0	0	0	0	1.795184581	0	1.869688323	0	0	0
ABprpapapp	0	2.609551334	0	1.572800646	0	2.901356444	3.216372802	3.398477903	3.95451372	3.468743132	3.220294793	4.208896346	2.375208025	3.140043184	2.740037579	3.784797244	0	0	0	1.171975594	2.651199673	2.711198939	0	0	3.946426022	2.048244742	2.996490105	0	0	4.030603434	2.301126499	3.745645992	2.406889631	2.853821337	3.405657723	4.190018972	4.277663443	2.464753052	2.192087912	2.931775284	3.748083894	0	0	0	0.533295219	0	0	3.776954974	3.725066095	3.959589271	1.220014816	4.465930194	2.308902157	3.675035908	3.606566677	3.648726109	0	0	0	2.439945653	3.156279038	3.879738067	2.736563673	2.885242611	3.578927576	2.188866435	3.34267694	4.334656154	0	3.407969914	2.89978691	0	0	0	0	0	2.707194054	0	4.212465192	2.795800924	3.67293734	3.857936193	3.026565465	3.082912684	2.891853831	0	2.913123019	0	2.016522785	0	0	0	0	0	2.795362707	0	0	0	0	0	2.909063599	0	0	0	0	0	0	1.853041049	0	1.570327855	0	0	0
ABprpappaa	3.007557081	2.352607298	2.242584562	0	0	2.877607119	3.921405207	4.022046464	4.101558944	3.476362341	3.645269339	4.549846258	3.012162317	2.932692799	3.382947024	4.023353148	0	0	0	2.293645979	3.61174281	2.820026112	0	0	3.587222115	2.821957251	3.12474058	0	2.367131728	4.133539343	4.01134415	3.013634554	3.254171082	3.192506319	3.626779103	4.622556702	4.159520639	2.90929087	2.264896328	3.511608053	3.854956529	2.443910173	3.261869746	3.794321262	1.98069782	0	0	4.191615915	3.882696465	4.196079464	2.24737346	4.534590013	3.329692205	3.527889322	3.480920996	2.379259328	0	0	0	3.449126537	3.492024244	3.619921453	3.050048645	3.60479169	3.864023593	0	3.93848979	4.078869301	2.805367005	3.497103871	3.835192459	0	0	3.467402504	0	0	2.650495861	0	4.643935892	0	3.234118638	3.892019614	3.450181845	3.805674952	3.18287387	3.723018788	3.678764154	0	0	0	0	0	0	0	3.411179472	0	0	0	0	0	2.929669884	1.94118899	1.879271953	0	0.849204894	0	0.555624814	0	0	3.041431416	0	0	0
ABprpappap	2.974281371	2.747400142	2.572729769	0	0	2.995024306	3.645534023	4.000519781	4.077927263	3.60432285	3.818628077	4.516346448	3.204739735	3.175419315	3.31604268	4.130528893	0	0	0	2.620765295	3.508573287	3.064271442	0	0	3.541516466	2.974730375	3.323358086	0	2.533089749	4.111878072	3.942547177	3.255423673	3.305521243	3.264465071	3.774309166	4.631146224	4.34321125	2.962210802	2.352170948	3.630397932	4.060964619	2.642998514	3.445137729	3.851523567	1.813938708	0	0	4.193314595	4.086926925	4.045866477	2.624803411	4.566393225	3.446000404	3.542916585	3.690939641	2.760387598	0	0	0	3.509432219	3.393921877	3.747243487	3.242939903	3.84146934	3.957724173	0	3.879211257	4.274202183	3.16101374	3.664322765	3.956432964	0	0	3.846585233	0	0	2.288506646	0	4.620013624	3.06107465	3.259543988	3.98232863	3.478807152	4.025757015	3.584852022	3.734394768	3.655282734	0	1.498949801	0	0	0	0	0	3.380551651	0	0	0	0	0	3.516417562	1.776343321	1.881360252	0	0	0	0.884434879	0	0	3.174410667	0.755217307	0	0
ABprpapppa	3.450612052	3.132497343	1.838762152	1.59667525	0	2.897891021	3.907202369	4.043673188	4.263388513	3.971354025	4.238189107	4.646607369	3.457483296	3.467334527	3.278042508	4.582435992	0	0	0	2.652342629	3.757117342	3.158880246	0	2.243273946	3.573771038	2.396254032	3.810073283	0	2.81759729	4.005746396	3.475310184	3.583307151	2.799443373	3.139859632	3.871860939	4.528302975	4.590432179	2.730050635	3.294813002	3.857585133	4.152662678	3.396718679	3.716409739	3.3415198	1.421063928	0	0	4.247552832	4.117326735	3.939795793	2.541649762	4.758295106	3.170657121	3.423714878	4.227915593	2.88858247	0	0	0	3.376397832	3.441088757	4.271801453	3.140734916	4.193937629	4.264448783	3.180344498	4.114804649	4.551934496	2.349808588	3.607097699	4.110534436	2.872489924	1.279247286	4.020823696	2.631929751	0	1.738404857	0	4.527627259	3.635241518	4.002834027	4.091381001	3.498885368	4.287150481	3.649370135	3.819891229	3.644271294	0	0	0	0	0	0	0	3.784163092	0	0	0	0	0	3.794481748	1.977099317	2.099589019	0	0	0	1.90143269	0	0	3.016299458	2.299169351	0	0
ABprpapppp	3.381557307	3.241504647	1.657568776	1.751784717	0	2.823650909	3.915897436	4.111488461	4.33541292	4.066513969	4.115210991	4.664358109	3.470941294	3.494370405	3.062914385	4.596919962	0	0	0	3.045883909	3.678366841	2.66794809	0	0	3.541732461	2.416181849	3.804035416	0.738897603	2.570994183	3.995993885	3.539793155	3.347916534	2.880650232	3.150328994	3.890392381	4.55593351	4.78421454	2.476738066	2.992785929	3.749334981	4.079625	3.23069337	3.797699635	3.266175578	1.000331962	0	2.38100701	4.07548632	4.041907193	3.942623575	3.045526649	4.773986633	3.08142278	3.481807614	4.194320308	2.883199013	0	0	0	3.606146682	3.157592579	3.964568136	3.052991077	4.142580013	4.129077844	3.381245983	4.05790501	4.512825682	2.425013374	3.664550994	3.908252179	3.072746998	0	3.931081442	2.505803655	0	2.217513504	0	4.546236881	3.683415549	4.070626455	4.074445578	3.410058762	4.333363757	3.693695837	3.780013197	3.64749964	0	0	0	0	0	0	0	3.781088432	0	0	0	0	0	3.808690013	1.964488501	1.864478135	0	0	0	1.799563331	0	0	3.068622805	2.296899729	0	0
ABprppaaaa	0	0	0	0	0	2.345836998	0	2.28421976	3.386550913	2.959698379	2.20184059	3.643995367	2.16586235	1.967053921	1.712471684	2.409534168	0	0	0	0	0	1.971485864	0	0	2.824159543	0	0	0	1.631032287	2.95725406	0	0.839116405	2.273534556	0	2.911859767	2.780856336	2.877823605	1.944419697	0	0	2.787697779	0	0	0	0	0	0	2.44406257	3.126174319	2.211412929	0	3.189850745	0	2.750598523	2.5898952	0	0	0	0	0	2.171253723	2.995895993	0	2.837026664	1.9510336	0	2.345999746	3.795803965	0	0	1.878878492	0	0	0	0	0	0	0	3.436895249	0	2.381801622	1.341005784	0	2.123937767	0	0	2.136712213	0	0	0	0	0	0	0	1.493450202	0	0	0	0	0	0	0	0	0	1.196970201	0	0	0	0	0	0	0	0
ABprppaaap	0.683992398	1.726543314	0	0	0	1.121310599	0	0	1.384328587	2.835206227	0	3.03672683	1.007028098	2.061243086	0	0	0	0	0	0	1.444346187	1.022505125	0	0	0	0.952996812	0	0	0	3.159962218	0	0	0	0	2.145184089	3.177285856	3.063393639	1.879400159	0	0	2.542311031	0	2.38151216	0	0	0	0	2.18262597	3.135864754	0	0	3.16431835	1.124792631	2.293375991	1.44859513	0	0	0	0	1.443060606	0.89746129	2.212820726	1.821355646	2.595666351	0	0	2.887247201	3.07026346	0	2.36331704	0	0	0	0	0	0	1.312003605	0	3.518212787	0	0	1.797873442	0	0	0	0	1.740843531	0	0	0	0	0	0	0	0	0	0	0	0	0	1.810768207	0	0	0	0	0	0	0	0	0	0	0	0
ABprppaapa	1.567583182	0	0	0	0	1.973614751	2.691238078	1.876489427	3.528430357	2.727875463	1.957669978	3.332025316	1.426133204	1.361790593	1.843630163	3.347392975	0	0	0	0	0	2.382920938	0	1.270976893	2.598079236	0	0	0	0	2.695453716	0.865786643	1.994044429	0	0	2.980256514	2.681150539	3.503924046	1.615690686	0	0	2.916105141	0	2.249998135	0	0	0	0	2.58178628	3.104337647	1.782738506	0	3.581457325	1.895246226	2.567938758	1.963130805	0	0	0	0	1.147435338	0	3.251399903	0	2.371137043	2.053011859	0	2.628963386	3.573617463	0.743818707	0	2.005289086	0	0	0	0	0	0	0	3.240488543	0	2.637653812	2.030998416	0	2.065322524	0	0	1.775359126	0	0	0	0	0	0	0	1.968567574	0	0	0	0	0	1.003016394	1.195734741	0	0	1.328348803	0	0	0	0	0	0	0	0
ABprppaapp	1.742638835	0	0	0	0	2.236333999	2.678096597	2.067203637	3.334289644	2.869126172	2.307575131	3.572538564	1.316616339	1.692224085	1.978000937	3.273396886	0	0	0	0	1.609356941	2.438908973	0	1.342669268	2.855254355	0	1.150689196	0	0	2.684193162	0.668244642	2.09395463	0	0	3.086794786	2.912519074	3.843866424	1.570062966	0	0	2.88327758	0	1.918882822	0	0	0	0	2.801540843	3.048973665	0	0	3.849367939	1.751402594	2.49876492	2.040733547	0	0	0	0	1.321333631	0	3.440287942	0	2.622811134	2.15660261	0	2.545859834	3.889639907	1.34948801	0	2.34094025	0	0	2.16362074	0	0	0	0	3.441993045	0	2.599040737	2.208344515	0	2.227392308	0	0	2.235603977	0	0	0	0	0	0	0	2.044900351	0	0	0	0	0	1.45450875	1.260265677	0	0	1.018638388	0	0	0	0	0	0	0	0
ABprppapaa	2.920673127	2.387537385	0	0	0	2.533154227	3.112319159	2.509498992	3.781728881	2.982744197	2.623152247	3.669524588	2.225994274	2.277316167	2.430133278	3.079565721	0	0	0	0.639322943	2.274931512	2.314009228	0	0	3.034019346	1.151592574	2.783038951	0	0	3.399089376	2.091151549	2.981418079	2.79144622	2.050568705	2.899789859	3.813103438	3.594443906	2.875024181	2.450416299	1.601654407	3.166270705	0	2.146749665	0	0	0	0	3.433007283	3.346711831	3.071950311	0.824360176	3.942321878	2.286598878	3.218586742	3.339366651	0	0	0	0	1.984696943	2.915909847	3.359929434	2.425510032	2.312415055	2.917676784	0.774689988	2.583375624	4.117052555	0	2.351419134	2.951997108	0	0	0	0	0	0	0	3.927813414	0	3.276499509	3.014239048	0	3.474308273	2.6989889	2.600609025	2.709500369	0	0	0	0	0	0	0	0	0	0	0	0	0	1.446553494	2.210857294	0	0	0	0	0	0	0	0.976919723	0	0	0
ABprppapap	2.985963041	2.775633754	0	0	0	2.810854485	3.125794294	2.567371257	3.80723003	3.072660374	2.840479658	3.792972852	2.099654108	2.591331382	1.882999114	3.184723736	0	0	0	0.591841646	2.38244986	2.708882072	0	0.503475623	2.76704437	0	3.054654324	0	0	3.538717717	2.167926999	2.942300678	2.956158446	2.001206834	3.097685473	3.739717151	3.702182253	2.598547203	2.524094662	1.388244137	3.10717925	0	2.432459446	0	0	0	0	3.331904768	3.223792874	2.89871937	1.593671641	4.188038745	2.711078623	3.226601966	3.612518747	0	0	0	0	2.261005214	2.390657984	3.100499419	2.785128925	2.48040308	3.14756771	1.195916362	2.591691888	4.339728851	1.828991588	2.484024266	2.96503667	0	0	0.868616478	0	0	0	0	3.965203889	0	3.260384492	3.174644726	0	3.432308917	3.050375041	2.559149462	2.893577307	0	0	0	0	0	0	0	0	0	0	0	0	0	2.115223918	1.855665531	0	0	0	0	0	0	0	0	0	0	0
ABprppappa	2.621932117	2.562347017	0	0	0	3.295320026	3.543788274	3.217307629	3.710099568	3.071935931	2.65684755	3.768425065	2.140504126	2.085347651	2.081214136	2.762502453	0	0	0	0.914192428	1.957768861	2.444587477	0	0	2.787615946	0.616587773	0	0	0	3.687992485	0	3.034831987	2.75870635	2.486266871	3.421464408	4.047192035	3.909682228	2.212774755	2.481329149	2.021727772	3.215853757	0	1.789237945	0	0	0	0	3.281664302	3.322459218	3.267750831	1.657151171	4.051481312	1.387705716	3.254687947	3.428808158	0.349424951	0	0	0	2.558199021	0	3.606121788	2.664736102	2.288176209	3.111821307	0	3.067087621	4.46014039	0	2.424014274	3.034146605	0	0	2.051426201	0	0	0	0	3.87516231	0	3.06498085	2.999307061	0	3.4990421	1.95922376	0	2.988383656	0	0	0	0	0	0	0	2.332956323	0	0	0	0	0	2.863183637	1.768845062	1.686112636	0	1.938033686	0	0	0	0	2.264326516	0	0	0
ABprppappp	2.632092388	2.70230552	0	0	0	3.386275501	3.237686744	3.256121501	3.744598374	3.22205692	2.803879707	3.639696659	2.281799119	1.475657698	1.733965712	2.5176706	0	0	0	0.795756003	2.167529258	1.924567198	0	0	2.866314769	0	0	0	0	3.852432895	1.889941185	2.983917234	2.710589879	2.6344091	3.515622247	4.042328479	4.048738646	2.232354437	2.273999194	1.892430728	3.236294858	0	1.976561531	0	0	0	0	3.243514654	3.460992137	3.170509797	1.957599221	4.199960984	1.743459997	3.218170823	3.552012969	0.81842623	0	0	0	2.48123157	0	3.728010095	2.921316065	2.211032049	3.341605209	0	2.86558792	4.009410551	0	2.585590446	3.183725063	0	0	2.721837283	0	0	0	0	3.754593712	0	2.692214294	3.388005983	2.133210999	3.634177098	2.063617566	0	2.836561069	0	0	0	0	0	0	0	2.730558465	0	0	0	0	0	3.171649376	1.996525222	1.263912465	0	1.531120308	0	0	0	0	2.259113673	0	0	0
ABprpppaaa	2.837625831	2.429505544	0	0	0	3.175919674	3.079322271	3.765034985	3.778245005	3.349370441	3.236754399	4.030220896	2.254934252	2.117841673	2.004147786	3.083253672	0	0	0	0	2.554933312	3.017366936	0	0	4.15417208	1.683881078	2.430007983	0	2.121062115	3.908565329	3.053800228	3.006857617	1.694118468	2.319238748	3.227875302	4.360521359	3.852676818	2.848618843	3.187425591	2.353342942	3.68073655	0.884830795	3.080869338	1.756368705	0	0	0.827703903	3.39021572	3.462539891	3.113326708	0	4.232813912	2.032969004	2.904202558	3.511660327	0	0	1.024242597	0	1.959709088	2.930884996	3.780187631	2.799067621	3.457362778	3.453249541	1.641875014	2.431703719	3.708023814	1.92174043	3.381639699	2.916105248	0	0	3.579887835	0	0	2.029567991	0	4.188458047	0	3.496929304	3.432415112	1.448623961	3.283263122	2.400219253	0	3.014274304	0	0	0	0	0	0	0	2.908646895	0	0	0	0	0	2.861446091	0	0	0	2.049408917	0	0	0	0	0	0	0	0
ABprpppaap	2.71707238	2.597926088	0	0	0	3.419554594	2.341916773	3.732940437	3.675096784	3.414758229	3.182842612	3.920361146	2.531727637	2.261727499	1.771911518	2.918056737	0	0	0	0	2.385163697	2.600498302	0	0	4.022727656	1.703512162	2.508901039	0	1.786109731	3.783897111	2.720149084	2.920642266	1.841779048	2.2662708	3.296780649	4.259451362	3.812218369	2.720546201	3.258620155	2.276793462	3.643781306	0.976582323	2.824251191	1.897227355	0	0	0.754720394	3.270823302	3.661776831	3.192049403	1.217024177	4.129301225	1.900978772	2.888850422	3.563854573	0	0	1.025658836	0	2.007070977	2.922446251	3.835408119	2.829914922	3.497813399	3.475273305	1.27688222	2.345273763	3.735282741	0	3.34275629	2.748640685	0	0	3.456423368	0	0	2.20550914	0	4.11670924	0	3.256420107	3.433562099	0	3.464326916	2.355868615	0	2.988026864	0	0	0	0	0	0	0	3.009927266	0	0	0	0	0	3.058402497	1.278555074	0	0	0	0	0	2.084274849	0	0	0	0	0
ABprpppapa	2.28891743	2.267744917	2.182583039	0	0	3.026486862	3.056928057	3.593489194	3.739472581	3.238718801	3.125470655	4.767145709	2.745379656	2.435249499	2.088268879	3.053696726	0	0	0	0.995812137	2.23151525	2.964744456	0	0	4.055396026	1.406231128	2.76391365	0	0	4.017802041	3.342193298	3.335120481	2.080812999	2.255769316	3.325844653	4.266764771	4.040590478	2.928803235	2.971522733	2.592335038	3.449934901	0.942035414	3.112917293	0	0	0	1.671285098	3.514110213	3.567179844	3.165275265	1.664474606	4.037460149	1.624580965	3.204216258	3.684150247	2.05091094	0	0	0	2.475479485	2.831018689	4.027759726	2.551492975	3.756618332	3.402043204	2.018131662	2.862789677	3.888090266	0	3.43712109	2.966102894	0	0	3.334299115	0	0	2.692520807	0	3.846642904	1.561604657	3.206774846	3.554953869	0	3.893669012	2.177419663	0	3.120478927	0	0	0	0	0	0	0	3.111400935	0	0	0	0	0	3.200904328	1.939836789	0	0	1.589344006	0	0	0	0	0	0	0	0
